trip_id,duration,start_date,start_station,start_terminal,end_date,end_station,end_terminal,bike#,subscriber_type,zip_code,day
913564,628,9/1/2015 7:20,Ryland Park,84,9/1/2015 7:31,San Jose Diridon Caltrain Station,2,162,Subscriber,94040,Weekday
913565,461,9/1/2015 7:21,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:28,Yerba Buena Center of the Arts (3rd @ Howard),68,496,Subscriber,94042,Weekday
913566,767,9/1/2015 7:22,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 7:34,Clay at Battery,41,288,Subscriber,94025,Weekday
913567,648,9/1/2015 7:22,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 7:33,San Francisco City Hall,58,456,Subscriber,94530,Weekday
913568,519,9/1/2015 7:22,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:31,Howard at 2nd,63,517,Subscriber,94025,Weekday
913569,503,9/1/2015 7:22,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:31,Howard at 2nd,63,465,Subscriber,94062,Weekday
913570,600,9/1/2015 7:23,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 7:33,San Francisco Caltrain (Townsend at 4th),70,461,Subscriber,94133,Weekday
913571,740,9/1/2015 7:23,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:35,Davis at Jackson,42,390,Subscriber,94158,Weekday
913573,269,9/1/2015 7:23,Redwood City Caltrain Station,22,9/1/2015 7:28,Redwood City Medical Center,26,242,Subscriber,94158,Weekday
913574,927,9/1/2015 7:24,Redwood City Caltrain Station,22,9/1/2015 7:39,Stanford in Redwood City,25,678,Subscriber,94107,Weekday
913575,832,9/1/2015 7:24,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 7:38,Powell Street BART,39,158,Subscriber,94102,Weekday
913576,210,9/1/2015 7:24,Townsend at 7th,65,9/1/2015 7:27,San Francisco Caltrain 2 (330 Townsend),69,564,Subscriber,94107,Weekday
913577,583,9/1/2015 7:24,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:34,Post at Kearny,47,507,Subscriber,94002,Weekday
913578,160,9/1/2015 7:25,Townsend at 7th,65,9/1/2015 7:27,San Francisco Caltrain 2 (330 Townsend),69,259,Subscriber,94107,Weekday
913579,530,9/1/2015 7:25,Market at 10th,67,9/1/2015 7:34,Townsend at 7th,65,334,Subscriber,94102,Weekday
913580,187,9/1/2015 7:25,Steuart at Market,74,9/1/2015 7:28,Embarcadero at Folsom,51,500,Subscriber,94111,Weekday
913581,511,9/1/2015 7:25,Market at 10th,67,9/1/2015 7:34,San Francisco Caltrain (Townsend at 4th),70,531,Subscriber,94103,Weekday
913582,808,9/1/2015 7:26,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:39,Market at 10th,67,611,Subscriber,94025,Weekday
913583,369,9/1/2015 7:26,Embarcadero at Sansome,60,9/1/2015 7:33,Beale at Market,56,604,Subscriber,94111,Weekday
913584,260,9/1/2015 7:28,Powell at Post (Union Square),71,9/1/2015 7:32,Howard at 2nd,63,406,Subscriber,94109,Weekday
913585,409,9/1/2015 7:28,Mechanics Plaza (Market at Battery),75,9/1/2015 7:35,2nd at Townsend,61,537,Subscriber,94401,Weekday
913586,671,9/1/2015 7:29,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 7:40,Davis at Jackson,42,56,Subscriber,94030,Weekday
913587,414,9/1/2015 7:30,Spear at Folsom,49,9/1/2015 7:36,Clay at Battery,41,498,Subscriber,94501,Weekday
913588,383,9/1/2015 7:30,San Jose Diridon Caltrain Station,2,9/1/2015 7:36,San Pedro Square,6,679,Subscriber,94110,Weekday
913589,251,9/1/2015 7:31,San Jose Diridon Caltrain Station,2,9/1/2015 7:35,Santa Clara at Almaden,4,168,Subscriber,94305,Weekday
913595,254,9/1/2015 7:33,Cowper at University,37,9/1/2015 7:37,Palo Alto Caltrain Station,34,75,Subscriber,94301,Weekday
913596,290,9/1/2015 7:33,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 7:38,Yerba Buena Center of the Arts (3rd @ Howard),68,439,Subscriber,94602,Weekday
913597,456,9/1/2015 7:34,Paseo de San Antonio,7,9/1/2015 7:41,San Jose Diridon Caltrain Station,2,643,Subscriber,95113,Weekday
913599,586,9/1/2015 7:34,5th at Howard,57,9/1/2015 7:44,Harry Bridges Plaza (Ferry Building),50,427,Subscriber,94107,Weekday
913601,1011,9/1/2015 7:35,Redwood City Caltrain Station,22,9/1/2015 7:52,Stanford in Redwood City,25,79,Subscriber,94115,Weekday
913603,586,9/1/2015 7:35,Golden Gate at Polk,59,9/1/2015 7:45,Commercial at Montgomery,45,448,Subscriber,94102,Weekday
913604,725,9/1/2015 7:35,Embarcadero at Folsom,51,9/1/2015 7:47,San Francisco Caltrain (Townsend at 4th),70,450,Subscriber,94107,Weekday
913606,693,9/1/2015 7:35,Embarcadero at Folsom,51,9/1/2015 7:47,San Francisco Caltrain (Townsend at 4th),70,500,Subscriber,94107,Weekday
913608,363,9/1/2015 7:36,Embarcadero at Sansome,60,9/1/2015 7:42,Harry Bridges Plaza (Ferry Building),50,355,Subscriber,94111,Weekday
913609,898,9/1/2015 7:37,Redwood City Caltrain Station,22,9/1/2015 7:51,Stanford in Redwood City,25,675,Subscriber,94110,Weekday
913612,325,9/1/2015 7:37,Harry Bridges Plaza (Ferry Building),50,9/1/2015 7:43,2nd at Folsom,62,432,Subscriber,94949,Weekday
913613,634,9/1/2015 7:37,Harry Bridges Plaza (Ferry Building),50,9/1/2015 7:48,5th at Howard,57,385,Subscriber,94925,Weekday
913614,165,9/1/2015 7:38,Townsend at 7th,65,9/1/2015 7:41,San Francisco Caltrain 2 (330 Townsend),69,370,Subscriber,94103,Weekday
913618,614,9/1/2015 7:40,Golden Gate at Polk,59,9/1/2015 7:51,San Francisco Caltrain 2 (330 Townsend),69,631,Subscriber,94109,Weekday
913619,607,9/1/2015 7:42,Harry Bridges Plaza (Ferry Building),50,9/1/2015 7:52,2nd at Townsend,61,625,Subscriber,94960,Weekday
913620,215,9/1/2015 7:42,Yerba Buena Center of the Arts (3rd @ Howard),68,9/1/2015 7:46,5th at Howard,57,496,Subscriber,94042,Weekday
913621,283,9/1/2015 7:39,Embarcadero at Bryant,54,9/1/2015 7:44,Steuart at Market,74,362,Subscriber,94107,Weekday
913622,773,9/1/2015 7:44,Embarcadero at Folsom,51,9/1/2015 7:57,San Francisco Caltrain (Townsend at 4th),70,597,Subscriber,94501,Weekday
913623,560,9/1/2015 7:44,2nd at Townsend,61,9/1/2015 7:53,Embarcadero at Vallejo,48,709,Subscriber,94107,Weekday
913624,654,9/1/2015 7:45,Powell at Post (Union Square),71,9/1/2015 7:56,Embarcadero at Sansome,60,388,Subscriber,94109,Weekday
913625,455,9/1/2015 7:38,South Van Ness at Market,66,9/1/2015 7:46,Market at 4th,76,472,Subscriber,94102,Weekday
913626,368,9/1/2015 7:46,Market at Sansome,77,9/1/2015 7:52,2nd at Townsend,61,602,Subscriber,94596,Weekday
913627,371,9/1/2015 7:46,San Jose Diridon Caltrain Station,2,9/1/2015 7:52,San Pedro Square,6,643,Subscriber,94002,Weekday
913629,387,9/1/2015 7:47,Powell at Post (Union Square),71,9/1/2015 7:54,Mechanics Plaza (Market at Battery),75,382,Subscriber,94941,Weekday
913631,950,9/1/2015 7:48,Clay at Battery,41,9/1/2015 8:04,San Francisco Caltrain (Townsend at 4th),70,356,Subscriber,94111,Weekday
913632,427,9/1/2015 7:48,Grant Avenue at Columbus Avenue,73,9/1/2015 7:55,Market at 4th,76,623,Subscriber,94133,Weekday
913633,628,9/1/2015 7:48,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 7:59,Beale at Market,56,500,Subscriber,94303,Weekday
913634,563,9/1/2015 7:48,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:57,Harry Bridges Plaza (Ferry Building),50,259,Subscriber,94002,Weekday
913635,404,9/1/2015 7:48,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 7:55,Embarcadero at Vallejo,48,636,Subscriber,94611,Weekday
913636,697,9/1/2015 7:48,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 8:00,Clay at Battery,41,461,Subscriber,94065,Weekday
913637,867,9/1/2015 7:48,Steuart at Market,74,9/1/2015 8:03,Townsend at 7th,65,312,Subscriber,94608,Weekday
913638,297,9/1/2015 7:49,Castro Street and El Camino Real,32,9/1/2015 7:54,Mountain View Caltrain Station,28,639,Subscriber,94022,Weekday
913639,946,9/1/2015 7:49,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 8:05,Golden Gate at Polk,59,531,Subscriber,94087,Weekday
913640,767,9/1/2015 7:49,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 8:02,Steuart at Market,74,613,Subscriber,94403,Weekday
913641,253,9/1/2015 7:49,Embarcadero at Sansome,60,9/1/2015 7:54,Clay at Battery,41,509,Subscriber,94133,Weekday
913642,636,9/1/2015 7:49,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 8:00,Mechanics Plaza (Market at Battery),75,274,Subscriber,94040,Weekday
913643,404,9/1/2015 7:49,Post at Kearny,47,9/1/2015 7:56,Harry Bridges Plaza (Ferry Building),50,672,Subscriber,94111,Weekday
913644,869,9/1/2015 7:50,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 8:04,Beale at Market,56,214,Subscriber,95133,Weekday
913645,219,9/1/2015 7:50,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:54,Townsend at 7th,65,440,Subscriber,95037,Weekday
913646,818,9/1/2015 7:50,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 8:04,Market at 10th,67,370,Subscriber,95122,Weekday
913647,859,9/1/2015 7:51,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 8:05,Townsend at 7th,65,96,Subscriber,94707,Weekday
913648,221,9/1/2015 7:51,Evelyn Park and Ride,30,9/1/2015 7:54,Mountain View Caltrain Station,28,141,Subscriber,94041,Weekday
913649,664,9/1/2015 7:51,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 8:02,Temporary Transbay Terminal (Howard at Beale),55,631,Subscriber,94030,Weekday
913650,974,9/1/2015 7:51,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 8:07,Clay at Battery,41,279,Subscriber,94030,Weekday
913651,807,9/1/2015 7:52,Townsend at 7th,65,9/1/2015 8:05,Spear at Folsom,49,521,Subscriber,94103,Weekday
913652,255,9/1/2015 7:52,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 7:56,2nd at South Park,64,584,Subscriber,95123,Weekday
913653,748,9/1/2015 7:52,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 8:05,Harry Bridges Plaza (Ferry Building),50,450,Subscriber,93401,Weekday
913654,818,9/1/2015 7:52,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 8:06,Embarcadero at Vallejo,48,564,Subscriber,94401,Weekday
913655,420,9/1/2015 7:53,San Jose Diridon Caltrain Station,2,9/1/2015 8:00,San Pedro Square,6,162,Subscriber,95377,Weekday
913656,570,9/1/2015 7:53,San Francisco Caltrain (Townsend at 4th),70,9/1/2015 8:02,Embarcadero at Folsom,51,526,Subscriber,94062,Weekday
913658,677,9/1/2015 7:54,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 8:05,Civic Center BART (7th at Market),72,353,Customer,78233,Weekday
913659,208,9/1/2015 7:54,San Jose Diridon Caltrain Station,2,9/1/2015 7:58,Santa Clara at Almaden,4,712,Subscriber,95020,Weekday
913660,247,9/1/2015 7:54,Mountain View Caltrain Station,28,9/1/2015 7:58,Evelyn Park and Ride,30,693,Subscriber,94108,Weekday
913661,479,9/1/2015 7:54,Spear at Folsom,49,9/1/2015 8:02,San Francisco Caltrain (Townsend at 4th),70,335,Subscriber,94105,Weekday
913662,694,9/1/2015 7:56,San Francisco Caltrain 2 (330 Townsend),69,9/1/2015 8:07,Steuart at Market,74,267,Subscriber,94002,Weekday
913663,812,9/1/2015 7:57,Broadway St at Battery St,82,9/1/2015 8:10,San Francisco Caltrain (Townsend at 4th),70,395,Subscriber,94133,Weekday
913664,697,9/1/2015 7:58,Redwood City Caltrain Station,22,9/1/2015 8:09,Stanford in Redwood City,25,159,Subscriber,95037,Weekday
913665,369,9/1/2015 7:58,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 8:04,5th at Howard,57,379,Subscriber,94501,Weekday
913666,1022,9/1/2015 7:58,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 8:15,Townsend at 7th,65,687,Subscriber,94602,Weekday
913667,698,9/1/2015 7:58,Japantown,9,9/1/2015 8:10,San Jose Diridon Caltrain Station,2,656,Subscriber,94105,Weekday
913669,250,9/1/2015 7:59,2nd at South Park,64,9/1/2015 8:03,San Francisco Caltrain (Townsend at 4th),70,468,Subscriber,94107,Weekday
913670,195,9/1/2015 8:00,Evelyn Park and Ride,30,9/1/2015 8:03,Mountain View Caltrain Station,28,94,Subscriber,95051,Weekday
913671,278,9/1/2015 8:00,5th at Howard,57,9/1/2015 8:05,San Francisco Caltrain 2 (330 Townsend),69,877,Subscriber,94103,Weekday
913672,527,9/1/2015 8:00,2nd at Folsom,62,9/1/2015 8:09,San Francisco Caltrain (Townsend at 4th),70,484,Subscriber,94549,Weekday
913673,398,9/1/2015 8:01,Civic Center BART (7th at Market),72,9/1/2015 8:07,Townsend at 7th,65,573,Subscriber,94601,Weekday
913675,753,9/1/2015 8:01,5th at Howard,57,9/1/2015 8:13,Clay at Battery,41,385,Customer,94103,Weekday
913676,778,9/1/2015 8:01,Davis at Jackson,42,9/1/2015 8:14,San Francisco Caltrain (Townsend at 4th),70,56,Subscriber,94111,Weekday
913677,611,9/1/2015 8:02,2nd at Townsend,61,9/1/2015 8:12,Davis at Jackson,42,602,Subscriber,94025,Weekday
913678,332,9/1/2015 8:02,Temporary Transbay Terminal (Howard at Beale),55,9/1/2015 8:08,Market at Sansome,77,275,Subscriber,94618,Weekday
913679,356,9/1/2015 8:02,Civic Center BART (7th at Market),72,9/1/2015 8:08,Market at Sansome,77,555,Subscriber,94103,Weekday
913682,333,9/1/2015 8:02,Spear at Folsom,49,9/1/2015 8:08,Howard at 2nd,63,285,Subscriber,53092,Weekday
913683,322,9/1/2015 8:03,SJSU - San Salvador at 9th,16,9/1/2015 8:08,San Jose City Hall,10,208,Subscriber,95112,Weekday
913684,524,9/1/2015 8:03,Harry Bridges Plaza (Ferry Building),50,9/1/2015 8:12,2nd at Townsend,61,259,Subscriber,94558,Weekday
913685,148,9/1/2015 8:03,Powell Street BART,39,9/1/2015 8:06,5th at Howard,57,576,Subscriber,94024,Weekday
913686,646,9/1/2015 8:04,Harry Bridges Plaza (Ferry Building),50,9/1/2015 8:14,2nd at South Park,64,355,Subscriber,94510,Weekday
913687,129,9/1/2015 8:04,Market at Sansome,77,9/1/2015 8:06,Howard at 2nd,63,351,Subscriber,94114,Weekday
913688,1178,9/1/2015 8:04,Harry Bridges Plaza (Ferry Building),50,9/1/2015 8:24,Townsend at 7th,65,270,Subscriber,94590,Weekday
913689,530,9/1/2015 8:05,MLK Library,11,9/1/2015 8:13,San Jose Diridon Caltrain Station,2,78,Subscriber,95172,Weekday
913690,491,9/1/2015 8:05,Grant Avenue at Columbus Avenue,73,9/1/2015 8:13,Market at 4th,76,477,Subscriber,94133,Weekday
913691,134,9/1/2015 8:05,Howard at 2nd,63,9/1/2015 8:07,Market at Sansome,77,465,Subscriber,94107,Weekday
